domain,name,n_nodes,n_edges,level,measure,value,auc,H_raw,denom
Technological,ISCAS89_Benchmark_Circuits__s420_1_benc,269,400,100,spectral_entropy,0.9904601571268238,,,
Technological,ISCAS89_Benchmark_Circuits__s420_benc,249,354,100,adamic_adar_entropy,0.8272777079252216,0.4928571428571429,5.757854445516395,6.960001932068081
Technological,ISCAS89_Benchmark_Circuits__s420_benc,249,354,100,seal_entropy,0.7100375609165032,0.8247959183673469,4.94186279581977,6.960001932068081
Technological,ISCAS89_Benchmark_Circuits__s420_benc,249,354,20,spectral_entropy,0.8551336146272855,,,
Technological,ISCAS89_Benchmark_Circuits__s420_benc,249,354,40,spectral_entropy,0.9089789382928932,,,
Technological,ISCAS89_Benchmark_Circuits__s420_benc,249,354,60,spectral_entropy,0.9071532099923266,,,
Technological,ISCAS89_Benchmark_Circuits__s420_benc,249,354,80,spectral_entropy,0.9380530973451328,,,
Technological,ISCAS89_Benchmark_Circuits__s420_benc,249,354,100,spectral_entropy,0.986219401631913,,,
Technological,ISCAS89_Benchmark_Circuits__s444_benc,210,363,100,adamic_adar_entropy,0.8289274731141015,0.5208333333333334,5.565622570826662,6.714245517666122
Technological,ISCAS89_Benchmark_Circuits__s444_benc,210,363,100,seal_entropy,0.7668372411669941,0.6967592592592593,5.148733509284946,6.714245517666122
Technological,ISCAS89_Benchmark_Circuits__s444_benc,210,363,20,spectral_entropy,0.908445706174592,,,
Technological,ISCAS89_Benchmark_Circuits__s444_benc,210,363,40,spectral_entropy,0.924956369982548,,,
Technological,ISCAS89_Benchmark_Circuits__s444_benc,210,363,60,spectral_entropy,0.9060371372585612,,,
Technological,ISCAS89_Benchmark_Circuits__s444_benc,210,363,80,spectral_entropy,0.9338467886122954,,,
Technological,ISCAS89_Benchmark_Circuits__s444_benc,210,363,100,spectral_entropy,0.9648317216790018,,,
Technological,ISCAS89_Benchmark_Circuits__s510_benc,249,437,100,adamic_adar_entropy,0.8472489211264805,0.4885057471264368,5.896854127982901,6.960001932068081
Technological,ISCAS89_Benchmark_Circuits__s510_benc,249,437,100,seal_entropy,0.848495597194339,0.6063548685427401,5.9055309958238595,6.960001932068081
Technological,ISCAS89_Benchmark_Circuits__s510_benc,249,437,20,spectral_entropy,0.8506876227897839,,,
Technological,ISCAS89_Benchmark_Circuits__s510_benc,249,437,40,spectral_entropy,0.962684815770946,,,
Technological,ISCAS89_Benchmark_Circuits__s510_benc,249,437,60,spectral_entropy,0.96308683265205,,,
Technological,ISCAS89_Benchmark_Circuits__s510_benc,249,437,80,spectral_entropy,0.9888502093738964,,,
Technological,ISCAS89_Benchmark_Circuits__s510_benc,249,437,100,spectral_entropy,0.9806949806949808,,,
Technological,ISCAS89_Benchmark_Circuits__s526_benc,244,472,100,adamic_adar_entropy,0.8466785545146532,0.4734042553191489,5.868106670688481,6.930737337562887
Technological,ISCAS89_Benchmark_Circuits__s526_benc,244,472,100,seal_entropy,0.7860728885956338,0.7923834314169308,5.448064719035671,6.930737337562887
Technological,ISCAS89_Benchmark_Circuits__s526_benc,244,472,20,spectral_entropy,0.8318717113505386,,,
Technological,ISCAS89_Benchmark_Circuits__s526_benc,244,472,40,spectral_entropy,0.9172401303875408,,,
Technological,ISCAS89_Benchmark_Circuits__s526_benc,244,472,60,spectral_entropy,0.8592309718198579,,,
Technological,ISCAS89_Benchmark_Circuits__s526_benc,244,472,80,spectral_entropy,0.8853535353535353,,,
Technological,ISCAS89_Benchmark_Circuits__s526_benc,244,472,100,spectral_entropy,0.9000910782877282,,,
Technological,ISCAS89_Benchmark_Circuits__s526n_benc,245,472,100,adamic_adar_entropy,0.8624524474431831,0.4574468085106383,5.982520367520005,6.936637939002571
Technological,ISCAS89_Benchmark_Circuits__s526n_benc,245,472,100,seal_entropy,0.7557360103232641,0.7602987777274784,5.242267081078793,6.936637939002571
Technological,ISCAS89_Benchmark_Circuits__s526n_benc,245,472,20,spectral_entropy,0.9033719174635128,,,
Technological,ISCAS89_Benchmark_Circuits__s526n_benc,245,472,40,spectral_entropy,0.9339366515837104,,,
Technological,ISCAS89_Benchmark_Circuits__s526n_benc,245,472,60,spectral_entropy,0.8574610244988865,,,
Technological,ISCAS89_Benchmark_Circuits__s526n_benc,245,472,80,spectral_entropy,0.884492724735898,,,
Technological,ISCAS89_Benchmark_Circuits__s526n_benc,245,472,100,spectral_entropy,0.9084804676699452,,,
Technological,ISCAS89_Benchmark_Circuits__s641_benc,467,575,100,adamic_adar_entropy,0.8140226646317884,0.4913043478260869,6.404143203099476,7.867278739709661
Technological,ISCAS89_Benchmark_Circuits__s641_benc,467,575,100,seal_entropy,0.751430787615188,0.7271077504725898,5.911715459768255,7.867278739709661
Technological,ISCAS89_Benchmark_Circuits__s641_benc,467,575,20,spectral_entropy,0.896551724137931,,,
Technological,ISCAS89_Benchmark_Circuits__s641_benc,467,575,40,spectral_entropy,0.959349593495935,,,
Technological,ISCAS89_Benchmark_Circuits__s641_benc,467,575,60,spectral_entropy,0.9721638655462184,,,
Technological,ISCAS89_Benchmark_Circuits__s641_benc,467,575,80,spectral_entropy,0.964371818912403,,,
Technological,ISCAS89_Benchmark_Circuits__s641_benc,467,575,100,spectral_entropy,0.980597474591931,,,
Technological,ISCAS89_Benchmark_Circuits__s713_benc,481,627,100,adamic_adar_entropy,0.8261540063320344,0.500128,6.53478986081467,7.909893083770042
Technological,ISCAS89_Benchmark_Circuits__s713_benc,481,627,100,seal_entropy,0.7118145848775256,0.762464,5.630377261849383,7.909893083770042
Technological,ISCAS89_Benchmark_Circuits__s713_benc,481,627,20,spectral_entropy,0.8842072889435646,,,
Technological,ISCAS89_Benchmark_Circuits__s713_benc,481,627,40,spectral_entropy,0.918699775573735,,,
Technological,ISCAS89_Benchmark_Circuits__s713_benc,481,627,60,spectral_entropy,0.9510256158602416,,,
Technological,ISCAS89_Benchmark_Circuits__s713_benc,481,627,80,spectral_entropy,0.9345231771663304,,,
Technological,ISCAS89_Benchmark_Circuits__s713_benc,481,627,100,spectral_entropy,0.9385576314558512,,,
Technological,ISCAS89_Benchmark_Circuits__s820_benc,336,781,100,adamic_adar_entropy,0.8783148390649449,0.4615384615384615,6.4927820875049145,7.39231742277876
Technological,ISCAS89_Benchmark_Circuits__s820_benc,336,781,100,seal_entropy,0.7545921197007686,0.7717578895463512,5.578184473555547,7.39231742277876
Technological,ISCAS89_Benchmark_Circuits__s820_benc,336,781,20,spectral_entropy,0.7763939005936444,,,
Technological,ISCAS89_Benchmark_Circuits__s820_benc,336,781,40,spectral_entropy,0.851935993678388,,,
Technological,ISCAS89_Benchmark_Circuits__s820_benc,336,781,60,spectral_entropy,0.8315565031982942,,,
Technological,ISCAS89_Benchmark_Circuits__s820_benc,336,781,80,spectral_entropy,0.8774220504517679,,,
Technological,ISCAS89_Benchmark_Circuits__s820_benc,336,781,100,spectral_entropy,0.8932176691145475,,,
Technological,ISCAS89_Benchmark_Circuits__s832_benc,334,793,100,adamic_adar_entropy,0.8533963294065475,0.4367088607594936,6.301226140620725,7.383704292474052
Technological,ISCAS89_Benchmark_Circuits__s832_benc,334,793,100,seal_entropy,0.779883543397212,0.757330556000641,5.758429467011868,7.383704292474052
Technological,ISCAS89_Benchmark_Circuits__s832_benc,334,793,20,spectral_entropy,0.8412735300952824,,,
Technological,ISCAS89_Benchmark_Circuits__s832_benc,334,793,40,spectral_entropy,0.856384262611634,,,
Technological,ISCAS89_Benchmark_Circuits__s832_benc,334,793,60,spectral_entropy,0.8515519099092836,,,
Technological,ISCAS89_Benchmark_Circuits__s832_benc,334,793,80,spectral_entropy,0.8702527475423661,,,
Technological,ISCAS89_Benchmark_Circuits__s832_benc,334,793,100,spectral_entropy,0.8736226423360863,,,
Technological,ISCAS89_Benchmark_Circuits__s838_1_benc,545,820,100,adamic_adar_entropy,0.8370647260425685,0.4969512195121951,6.771947736219869,8.090112419664289
Technological,ISCAS89_Benchmark_Circuits__s838_1_benc,545,820,100,seal_entropy,0.7051174178258731,0.7942816775728734,5.70447917927471,8.090112419664289
Technological,ISCAS89_Benchmark_Circuits__s838_1_benc,545,820,20,spectral_entropy,0.9264995775837792,,,
Technological,ISCAS89_Benchmark_Circuits__s838_1_benc,545,820,40,spectral_entropy,0.8963636363636364,,,
Technological,ISCAS89_Benchmark_Circuits__s838_1_benc,545,820,60,spectral_entropy,0.9400070316744974,,,
Technological,ISCAS89_Benchmark_Circuits__s838_1_benc,545,820,80,spectral_entropy,0.9716520514003936,,,
Technological,ISCAS89_Benchmark_Circuits__s838_1_benc,545,820,100,spectral_entropy,1.0038992262157302,,,
Technological,ISCAS89_Benchmark_Circuits__s838_benc,491,704,100,adamic_adar_entropy,0.8248146812582566,0.5,6.5486814989796525,7.939579214314692
Technological,ISCAS89_Benchmark_Circuits__s838_benc,491,704,100,seal_entropy,0.6969271607391152,0.8328316326530611,5.533308399295634,7.939579214314692
Technological,ISCAS89_Benchmark_Circuits__s838_benc,491,704,20,spectral_entropy,0.8571428571428571,,,
Technological,ISCAS89_Benchmark_Circuits__s838_benc,491,704,40,spectral_entropy,0.8947700063011972,,,
Technological,ISCAS89_Benchmark_Circuits__s838_benc,491,704,60,spectral_entropy,0.9609328134373126,,,
Technological,ISCAS89_Benchmark_Circuits__s838_benc,491,704,80,spectral_entropy,0.963203774561984,,,
Technological,ISCAS89_Benchmark_Circuits__s838_benc,491,704,100,spectral_entropy,1.0204377796589672,,,
Technological,ISCAS89_Benchmark_Circuits__s953_benc,446,772,100,adamic_adar_entropy,0.8532532296891808,0.4935064935064935,6.656143034089007,7.800899899920305
Technological,ISCAS89_Benchmark_Circuits__s953_benc,446,772,100,seal_entropy,0.8548349107858069,0.6415289256198347,6.668481569997383,7.800899899920305
Technological,ISCAS89_Benchmark_Circuits__s953_benc,446,772,20,spectral_entropy,0.9124797406807132,,,
Technological,ISCAS89_Benchmark_Circuits__s953_benc,446,772,40,spectral_entropy,0.9879872517773964,,,
Technological,ISCAS89_Benchmark_Circuits__s953_benc,446,772,60,spectral_entropy,0.9925187032418952,,,
Technological,ISCAS89_Benchmark_Circuits__s953_benc,446,772,80,spectral_entropy,0.9729289639731324,,,
Technological,ISCAS89_Benchmark_Circuits__s953_benc,446,772,100,spectral_entropy,1.012655451494747,,,
Technological,Software_function-callgraphs_2002_AbiWord_v1_0_2,1035,1719,100,adamic_adar_entropy,0.8296165835441591,0.5665921512295047,7.47933783499363,9.015415052386688
Technological,Software_function-callgraphs_2002_AbiWord_v1_0_2,1035,1719,100,seal_entropy,0.5534021289689222,0.8584220860355803,4.98914988352926,9.015415052386688
Technological,Software_function-callgraphs_2002_AbiWord_v1_0_2,1035,1719,20,spectral_entropy,0.8601652892561984,,,
Technological,Software_function-callgraphs_2002_AbiWord_v1_0_2,1035,1719,40,spectral_entropy,0.834585390284038,,,
Technological,Software_function-callgraphs_2002_AbiWord_v1_0_2,1035,1719,60,spectral_entropy,0.7433290978398983,,,
Technological,Software_function-callgraphs_2002_AbiWord_v1_0_2,1035,1719,80,spectral_entropy,0.751392141556076,,,
Technological,Software_function-callgraphs_2002_AbiWord_v1_0_2,1035,1719,100,spectral_entropy,0.7809273512295851,,,
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,100,adamic_adar_entropy,0.7971262233946824,0.6018,5.053660689688187,6.339850002884624
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,100,seal_entropy,0.7166518431089657,0.6618,4.543465189601648,6.339850002884624
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,20,spectral_entropy,0.9565217391304348,,,
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,40,spectral_entropy,0.9253464461332142,,,
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,60,spectral_entropy,0.8379204892966361,,,
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,80,spectral_entropy,0.7586034912718205,,,
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,100,spectral_entropy,0.7696135345828495,,,
Technological,Software_function-callgraphs_2002_VTK_v4_0,771,1357,100,adamic_adar_entropy,0.7946861966435445,0.595940959409594,6.826820949632266,8.590587049915035
Technological,Software_function-callgraphs_2002_VTK_v4_0,771,1357,100,seal_entropy,0.5539530175815464,0.8602347462589016,4.7587816190973875,8.590587049915035
Technological,Software_function-callgraphs_2002_VTK_v4_0,771,1357,20,spectral_entropy,0.8465167915625866,,,
Technological,Software_function-callgraphs_2002_VTK_v4_0,771,1357,40,spectral_entropy,0.8089776791219633,,,
Technological,Software_function-callgraphs_2002_VTK_v4_0,771,1357,60,spectral_entropy,0.7488470693246058,,,
Technological,Software_function-callgraphs_2002_VTK_v4_0,771,1357,80,spectral_entropy,0.751829954954955,,,
Technological,Software_function-callgraphs_2002_VTK_v4_0,771,1357,100,spectral_entropy,0.763420464876149,,,
Technological,Software_function-callgraphs_2002_XMMS_v1_2_7,971,1802,100,adamic_adar_entropy,0.8531086779988872,0.555787037037037,7.612568114437101,8.923327485419192
Technological,Software_function-callgraphs_2002_XMMS_v1_2_7,971,1802,100,seal_entropy,0.4643052328152643,0.8888194444444444,4.143147645604405,8.923327485419192
Technological,Software_function-callgraphs_2002_XMMS_v1_2_7,971,1802,20,spectral_entropy,0.7972129952199628,,,
Technological,Software_function-callgraphs_2002_XMMS_v1_2_7,971,1802,40,spectral_entropy,0.820802257609353,,,
Technological,Software_function-callgraphs_2002_XMMS_v1_2_7,971,1802,60,spectral_entropy,0.7469549199640159,,,
Technological,Software_function-callgraphs_2002_XMMS_v1_2_7,971,1802,80,spectral_entropy,0.7467032026031855,,,
Technological,Software_function-callgraphs_2002_XMMS_v1_2_7,971,1802,100,spectral_entropy,0.7361016894401913,,,
Technological,Water_Distribution_Network_Balerma_Irrigation,447,454,100,adamic_adar_entropy,0.7745215887536654,0.5,6.044467957368669,7.804131021183318
Technological,Water_Distribution_Network_Balerma_Irrigation,447,454,100,seal_entropy,0.732507123844381,0.815679012345679,5.716581568431704,7.804131021183318
Technological,Water_Distribution_Network_Balerma_Irrigation,447,454,20,spectral_entropy,0.909657320872274,,,
Technological,Water_Distribution_Network_Balerma_Irrigation,447,454,40,spectral_entropy,0.9053690490115804,,,
Technological,Water_Distribution_Network_Balerma_Irrigation,447,454,60,spectral_entropy,0.8631873802152441,,,
Technological,Water_Distribution_Network_Balerma_Irrigation,447,454,80,spectral_entropy,0.8571276934508014,,,
Technological,Water_Distribution_Network_Balerma_Irrigation,447,454,100,spectral_entropy,0.8620546810273405,,,
Technological,Water_Distribution_Network_EXNET,1893,2418,100,adamic_adar_entropy,0.8335112300925017,0.5320846675153993,8.240474348714706,9.886458695703706
Technological,Water_Distribution_Network_EXNET,1893,2418,100,seal_entropy,0.4276997058514856,0.8190956281693522,4.2284354760653375,9.886458695703706
Technological,Water_Distribution_Network_EXNET,1893,2418,20,spectral_entropy,0.818616512591648,,,
Technological,Water_Distribution_Network_EXNET,1893,2418,40,spectral_entropy,0.8513261562518795,,,
Technological,Water_Distribution_Network_EXNET,1893,2418,60,spectral_entropy,0.8308082087661515,,,
Technological,Water_Distribution_Network_EXNET,1893,2418,80,spectral_entropy,0.8475066318749231,,,
Technological,Water_Distribution_Network_EXNET,1893,2418,100,spectral_entropy,0.8414563556378791,,,
Technological,Water_Distribution_Network_Modena,272,317,100,adamic_adar_entropy,0.7862281587576013,0.5,5.5723628599391715,7.087462841250339
Technological,Water_Distribution_Network_Modena,272,317,100,seal_entropy,0.7039122544910994,0.7770219198790629,4.988951947206419,7.087462841250339
Technological,Water_Distribution_Network_Modena,272,317,20,spectral_entropy,0.971594577146546,,,
Technological,Water_Distribution_Network_Modena,272,317,40,spectral_entropy,0.946617008069522,,,
Technological,Water_Distribution_Network_Modena,272,317,60,spectral_entropy,0.9591642924976258,,,
Technological,Water_Distribution_Network_Modena,272,317,80,spectral_entropy,0.9336570846714184,,,
Technological,Water_Distribution_Network_Modena,272,317,100,spectral_entropy,0.9266409266409268,,,
Technological,Water_Distribution_Network_Richmond,873,957,100,adamic_adar_entropy,0.808500180234883,0.5235602094240838,7.0904154772051005,8.76983784362944
Technological,Water_Distribution_Network_Richmond,873,957,100,seal_entropy,0.5937311424507099,0.8163153422329432,5.206925842005578,8.76983784362944
Technological,Water_Distribution_Network_Richmond,873,957,20,spectral_entropy,0.9052893309222424,,,
Technological,Water_Distribution_Network_Richmond,873,957,40,spectral_entropy,0.837378640776699,,,
Technological,Water_Distribution_Network_Richmond,873,957,60,spectral_entropy,0.7907192575406032,,,
Technological,Water_Distribution_Network_Richmond,873,957,80,spectral_entropy,0.7879761956474524,,,
Technological,Water_Distribution_Network_Richmond,873,957,100,spectral_entropy,0.7520377300456246,,,
Technological,Water_Distribution_Network_Wolf-Cordera_Ranch,1786,1992,100,adamic_adar_entropy,0.8442678131718999,0.5,8.275949055162656,9.802516365121225
Technological,Water_Distribution_Network_Wolf-Cordera_Ranch,1786,1992,100,seal_entropy,0.4874465549609879,0.7969306330648216,4.778202832127046,9.802516365121225
Technological,Water_Distribution_Network_Wolf-Cordera_Ranch,1786,1992,20,spectral_entropy,0.8225416251600968,,,
Technological,Water_Distribution_Network_Wolf-Cordera_Ranch,1786,1992,40,spectral_entropy,0.810318390908271,,,
Technological,Water_Distribution_Network_Wolf-Cordera_Ranch,1786,1992,60,spectral_entropy,0.8290450992766639,,,
Technological,Water_Distribution_Network_Wolf-Cordera_Ranch,1786,1992,80,spectral_entropy,0.8001501254096409,,,
Technological,Water_Distribution_Network_Wolf-Cordera_Ranch,1786,1992,100,spectral_entropy,0.781475909140949,,,
Transportation,57f1e78f8cf714f319c390a6,1039,1305,100,adamic_adar_entropy,0.8360203329194321,0.5171826602662908,7.541722651782218,9.020979938904212
Transportation,57f1e78f8cf714f319c390a6,1039,1305,100,seal_entropy,0.5871958455922278,0.8176186491683917,5.297081943295383,9.020979938904212
Transportation,57f1e78f8cf714f319c390a6,1039,1305,20,spectral_entropy,0.7930918846411804,,,
Transportation,57f1e78f8cf714f319c390a6,1039,1305,40,spectral_entropy,0.817328797190518,,,
Transportation,57f1e78f8cf714f319c390a6,1039,1305,60,spectral_entropy,0.8022459810783786,,,
Transportation,57f1e78f8cf714f319c390a6,1039,1305,80,spectral_entropy,0.827707874670127,,,
Transportation,57f1e78f8cf714f319c390a6,1039,1305,100,spectral_entropy,0.8447795714150854,,,
Transportation,57f1e9918cf714f319c390a8,1226,2408,100,adamic_adar_entropy,0.8212618860983861,0.595776729872364,7.604674217525517,9.25974326369078
Transportation,57f1e9918cf714f319c390a8,1226,2408,100,seal_entropy,0.4999119344022016,0.8607933056997505,4.629056167019415,9.25974326369078
Transportation,57f1e9918cf714f319c390a8,1226,2408,20,spectral_entropy,0.8332986125578101,,,
Transportation,57f1e9918cf714f319c390a8,1226,2408,40,spectral_entropy,0.8666434423005607,,,
Transportation,57f1e9918cf714f319c390a8,1226,2408,60,spectral_entropy,0.8397335660167082,,,
Transportation,57f1e9918cf714f319c390a8,1226,2408,80,spectral_entropy,0.850624174513229,,,
Transportation,57f1e9918cf714f319c390a8,1226,2408,100,spectral_entropy,0.8661276039104236,,,
Transportation,57f1ea608cf714f319c390aa,823,822,100,adamic_adar_entropy,0.8034647556696045,0.4878048780487805,6.9778894283589965,8.684748620421626
Transportation,57f1ea608cf714f319c390aa,823,822,100,seal_entropy,0.3588698019810102,0.9701814396192742,3.1166940176655604,8.684748620421626
Transportation,57f1ea608cf714f319c390aa,823,822,20,spectral_entropy,0.8583218707015131,,,
Transportation,57f1ea608cf714f319c390aa,823,822,40,spectral_entropy,0.5556553499790432,,,
Transportation,57f1ea608cf714f319c390aa,823,822,60,spectral_entropy,0.4711097753399955,,,
Transportation,57f1ea608cf714f319c390aa,823,822,80,spectral_entropy,0.4300205028596093,,,
Transportation,57f1ea608cf714f319c390aa,823,822,100,spectral_entropy,0.4039781366868039,,,
Transportation,58869b22a411221d0e7c6788,417,2953,100,adamic_adar_entropy,0.6170421477594161,0.9066977879919562,4.753633207089735,7.703903573444663
Transportation,58869b22a411221d0e7c6788,417,2953,100,seal_entropy,0.5909271219548305,0.9403691467968976,4.552445566473189,7.703903573444663
Transportation,58869b22a411221d0e7c6788,417,2953,20,spectral_entropy,0.8095213926813176,,,
Transportation,58869b22a411221d0e7c6788,417,2953,40,spectral_entropy,0.7461497610196495,,,
Transportation,58869b22a411221d0e7c6788,417,2953,60,spectral_entropy,0.7241991025774809,,,
Transportation,58869b22a411221d0e7c6788,417,2953,80,spectral_entropy,0.752318058996984,,,
Transportation,58869b22a411221d0e7c6788,417,2953,100,spectral_entropy,0.8560403500243072,,,
Transportation,5944a2174ed8f1bb6022a45c,3353,4831,100,adamic_adar_entropy,0.8578142111820748,0.5295031055900621,9.18825111874946,10.711236767793784
Transportation,5944a2174ed8f1bb6022a45c,3353,4831,100,seal_entropy,0.2760991382072636,0.8885363219011612,2.9573632407218193,10.711236767793784
Transportation,5944a2174ed8f1bb6022a45c,3353,4831,20,spectral_entropy,0.8020165527337986,,,
Transportation,5944a2174ed8f1bb6022a45c,3353,4831,40,spectral_entropy,0.7991706441094466,,,
Transportation,5944a2174ed8f1bb6022a45c,3353,4831,60,spectral_entropy,0.7900520628765785,,,
Transportation,5944a2174ed8f1bb6022a45c,3353,4831,80,spectral_entropy,0.8197943671188744,,,
Transportation,5944a2174ed8f1bb6022a45c,3353,4831,100,spectral_entropy,0.8398186636252102,,,
Transportation,59488c124ed8f1bb6022a8db,359,595,100,adamic_adar_entropy,0.73551807833056,0.62700374267354,5.507441712524167,7.487840033823051
Transportation,59488c124ed8f1bb6022a8db,359,595,100,seal_entropy,0.6286333569799863,0.8762446154932562,4.707106016991319,7.487840033823051
Transportation,59488c124ed8f1bb6022a8db,359,595,20,spectral_entropy,0.8376858175974287,,,
Transportation,59488c124ed8f1bb6022a8db,359,595,40,spectral_entropy,0.7791649611133852,,,
Transportation,59488c124ed8f1bb6022a8db,359,595,60,spectral_entropy,0.7626926563916592,,,
Transportation,59488c124ed8f1bb6022a8db,359,595,80,spectral_entropy,0.7509958603452316,,,
Transportation,59488c124ed8f1bb6022a8db,359,595,100,spectral_entropy,0.7446525250732227,,,
Transportation,59488c124ed8f1bb6022a8dc,350,553,100,adamic_adar_entropy,0.7145529224308452,0.6441322314049588,5.324284675608978,7.451211111832329
Transportation,59488c124ed8f1bb6022a8dc,350,553,100,seal_entropy,0.6125371569439411,0.9410743801652892,4.564143670230877,7.451211111832329
Transportation,59488c124ed8f1bb6022a8dc,350,553,20,spectral_entropy,0.8494996936900143,,,
Transportation,59488c124ed8f1bb6022a8dc,350,553,40,spectral_entropy,0.8446511627906976,,,
Transportation,59488c124ed8f1bb6022a8dc,350,553,60,spectral_entropy,0.8461306835290575,,,
Transportation,59488c124ed8f1bb6022a8dc,350,553,80,spectral_entropy,0.8117523609653725,,,
Transportation,59488c124ed8f1bb6022a8dc,350,553,100,spectral_entropy,0.7987651939031448,,,
Transportation,59488c124ed8f1bb6022a8dd,974,1611,100,adamic_adar_entropy,0.7086591186462039,0.6560317888970333,6.326751262078274,8.927777962082342
Transportation,59488c124ed8f1bb6022a8dd,974,1611,100,seal_entropy,0.3711346388450922,0.9310549361521546,3.313407649646603,8.927777962082342
Transportation,59488c124ed8f1bb6022a8dd,974,1611,20,spectral_entropy,0.8116773540330746,,,
Transportation,59488c124ed8f1bb6022a8dd,974,1611,40,spectral_entropy,0.8118446394179328,,,
Transportation,59488c124ed8f1bb6022a8dd,974,1611,60,spectral_entropy,0.7797622025447329,,,
Transportation,59488c124ed8f1bb6022a8dd,974,1611,80,spectral_entropy,0.7721114397481157,,,
Transportation,59488c124ed8f1bb6022a8dd,974,1611,100,spectral_entropy,0.7510429876311775,,,
Transportation,59488c124ed8f1bb6022a8de,397,644,100,adamic_adar_entropy,0.7413100203465658,0.6328125,5.658415824899285,7.632995197142957
Transportation,59488c124ed8f1bb6022a8de,397,644,100,seal_entropy,0.63173615458539,0.896514892578125,4.822039033811842,7.632995197142957
Transportation,59488c124ed8f1bb6022a8de,397,644,20,spectral_entropy,0.832014072119613,,,
Transportation,59488c124ed8f1bb6022a8de,397,644,40,spectral_entropy,0.830078125,,,
Transportation,59488c124ed8f1bb6022a8de,397,644,60,spectral_entropy,0.8075136542289827,,,
Transportation,59488c124ed8f1bb6022a8de,397,644,80,spectral_entropy,0.7874465049928673,,,
Transportation,59488c124ed8f1bb6022a8de,397,644,100,spectral_entropy,0.7389819656386725,,,
Transportation,59488c124ed8f1bb6022a8df,224,376,100,adamic_adar_entropy,0.7074956798363143,0.6733333333333333,4.816174198468225,6.807354922057604
Transportation,59488c124ed8f1bb6022a8df,224,376,100,seal_entropy,0.5543601142943714,0.9491555555555556,3.773726052634205,6.807354922057604
Transportation,59488c124ed8f1bb6022a8df,224,376,20,spectral_entropy,0.9795121951219512,,,
Transportation,59488c124ed8f1bb6022a8df,224,376,40,spectral_entropy,0.8986364383111548,,,
Transportation,59488c124ed8f1bb6022a8df,224,376,60,spectral_entropy,0.8487084870848709,,,
Transportation,59488c124ed8f1bb6022a8df,224,376,80,spectral_entropy,0.8260035711923815,,,
Transportation,59488c124ed8f1bb6022a8df,224,376,100,spectral_entropy,0.8190967741935484,,,
Transportation,594898cf4ed8f1bb6022a8f6,1603,2320,100,adamic_adar_entropy,0.8470480774440349,0.5258458122770511,8.171099009387419,9.646558710154547
Transportation,594898cf4ed8f1bb6022a8f6,1603,2320,100,seal_entropy,0.4036412803593536,0.8774919181034483,3.893749308828456,9.646558710154547
Transportation,594898cf4ed8f1bb6022a8f6,1603,2320,20,spectral_entropy,0.8181176802596303,,,
Transportation,594898cf4ed8f1bb6022a8f6,1603,2320,40,spectral_entropy,0.7870893154809916,,,
Transportation,594898cf4ed8f1bb6022a8f6,1603,2320,60,spectral_entropy,0.795467606605111,,,
Transportation,594898cf4ed8f1bb6022a8f6,1603,2320,80,spectral_entropy,0.805979269283218,,,
Transportation,594898cf4ed8f1bb6022a8f6,1603,2320,100,spectral_entropy,0.8133682909923756,,,
Transportation,594b42e14ed8f1bb6022ae4b,930,1798,100,adamic_adar_entropy,0.8088216391648613,0.5874488869577362,7.167038836089484,8.861086905995395
Transportation,594b42e14ed8f1bb6022ae4b,930,1798,100,seal_entropy,0.3064040886156763,0.964917249245428,2.7150732575758223,8.861086905995395
Transportation,594b42e14ed8f1bb6022ae4b,930,1798,20,spectral_entropy,0.7818751087145591,,,
Transportation,594b42e14ed8f1bb6022ae4b,930,1798,40,spectral_entropy,0.760531925692823,,,
Transportation,594b42e14ed8f1bb6022ae4b,930,1798,60,spectral_entropy,0.7774891535634344,,,
Transportation,594b42e14ed8f1bb6022ae4b,930,1798,80,spectral_entropy,0.797366495976591,,,
Transportation,594b42e14ed8f1bb6022ae4b,930,1798,100,spectral_entropy,0.7879784445565993,,,
Transportation,594b42fa4ed8f1bb6022ae4d,416,634,100,adamic_adar_entropy,0.7699268282261441,0.5882464096749811,5.928775128134995,7.700439718141093
Transportation,594b42fa4ed8f1bb6022ae4d,416,634,100,seal_entropy,0.704811188240926,0.8105631141345427,5.427356067720645,7.700439718141093
Transportation,594b42fa4ed8f1bb6022ae4d,416,634,20,spectral_entropy,0.8641930177298482,,,
Transportation,594b42fa4ed8f1bb6022ae4d,416,634,40,spectral_entropy,0.8655541988875322,,,
Transportation,594b42fa4ed8f1bb6022ae4d,416,634,60,spectral_entropy,0.8488566144964143,,,
Transportation,594b42fa4ed8f1bb6022ae4d,416,634,80,spectral_entropy,0.8357214261912695,,,
Transportation,594b42fa4ed8f1bb6022ae4d,416,634,100,spectral_entropy,0.8635312259059368,,,
